2.12585E+00 8.91071E-05 89.1071 1.00000E+00 1.00000E+00 2.12024E+00 2.00000E-06
2.13707E+00 0.00000E+00 0 0.00000E+00 0.00000E+00 2.13146E+00 3.00000E-06
2.14830E+00 8.91071E-05 89.1071 1.00000E+00 1.00000E+00 2.14269E+00 3.00000E-06
2.15952E+00 0.00000E+00 0 0.00000E+00 0.00000E+00 2.15391E+00 4.00000E-06
2.17074E+00 0.00000E+00 0 0.00000E+00 0.00000E+00 2.16513E+00 4.00000E-06
2.18196E+00 0.00000E+00 0 0.00000E+00 0.00000E+00 2.17635E+00 4.00000E-06
2.19319E+00 8.91071E-05 89.1071 1.00000E+00 1.00000E+00 2.18758E+00 4.00000E-06
2.20441E+00 0.00000E+00 0 0.00000E+00 0.00000E+00 2.19880E+00 5.00000E-06
2.21563E+00 1.78214E-04 178.214 2.00000E+00 2.00000E+00 2.21002E+00 5.00000E-06
2.22685E+00 0.00000E+00 0 0.00000E+00 0.00000E+00 2.22124E+00 7.00000E-06
2.23808E+00 0.00000E+00 0 0.00000E+00 0.00000E+00 2.23247E+00 7.00000E-06
2.24930E+00 8.91071E-05 89.1071 1.00000E+00 1.00000E+00 2.24369E+00 7.00000E-06
2.26052E+00 8.91071E-05 89.1071 1.00000E+00 1.00000E+00 2.25491E+00 8.00000E-06
2.27174E+00 1.78214E-04 178.214 2.00000E+00 2.00000E+00 2.26613E+00 9.00000E-06
2.28296E+00 1.78214E-04 178.214 2.00000E+00 2.00000E+00 2.27735E+00 1.10000E-05
2.29419E+00 8.91071E-05 89.1071 1.00000E+00 1.00000E+00 2.28858E+00 1.30000E-05
2.30541E+00 8.91071E-05 89.1071 1.00000E+00 1.00000E+00 2.29980E+00 1.40000E-05
2.31663E+00 1.78214E-04 178.214 2.00000E+00 2.00000E+00 2.31102E+00 1.50000E-05
2.32785E+00 8.91071E-05 89.1071 1.00000E+00 1.00000E+00 2.32224E+00 1.70000E-05
2.33908E+00 2.67321E-04 267.321 3.00000E+00 3.00000E+00 2.33347E+00 1.80000E-05
2.35030E+00 3.56429E-04 356.429 4.00000E+00 4.00000E+00 2.34469E+00 2.10000E-05
2.36152E+00 8.91071E-05 89.1071 1.00000E+00 1.00000E+00 2.35591E+00 2.50000E-05
2.37274E+00 3.56429E-04 356.429 4.00000E+00 4.00000E+00 2.36713E+00 2.60000E-05
2.38397E+00 6.23750E-04 623.75 7.00000E+00 7.00000E+00 2.37836E+00 3.00000E-05
2.39519E+00 2.67321E-04 267.321 3.00000E+00 3.00000E+00 2.38958E+00 3.70000E-05
2.40641E+00 4.45536E-04 445.536 5.00000E+00 5.00000E+00 2.40080E+00 4.00000E-05
2.41763E+00 7.12857E-04 712.857 8.00000E+00 8.00000E+00 2.41202E+00 4.50000E-05
2.42886E+00 6.23750E-04 623.75 7.00000E+00 7.00000E+00 2.42325E+00 5.30000E-05
2.44008E+00 8.91071E-04 891.071 1.00000E+01 1.00000E+01 2.43447E+00 6.00000E-05
2.45130E+00 3.56429E-04 356.429 4.00000E+00 4.00000E+00 2.44569E+00 7.00000E-05
2.46252E+00 6.23750E-04 623.75 7.00000E+00 7.00000E+00 2.45691E+00 7.40000E-05
2.47374E+00 5.34643E-04 534.643 6.00000E+00 6.00000E+00 2.46814E+00 8.10000E-05
2.48497E+00 6.23750E-04 623.75 7.00000E+00 7.00000E+00 2.47936E+00 8.70000E-05
2.49619E+00 5.34643E-04 534.643 6.00000E+00 6.00000E+00 2.49058E+00 9.40000E-05
2.50741E+00 4.45536E-04 445.536 5.00000E+00 5.00000E+00 2.50180E+00 1.00000E-04
2.51863E+00 8.01964E-04 801.964 9.00000E+00 9.00000E+00 2.51303E+00 1.05000E-04
2.52986E+00 8.01964E-04 801.964 9.00000E+00 9.00000E+00 2.52425E+00 1.14000E-04
2.54108E+00 8.91071E-04 891.071 1.00000E+01 1.00000E+01 2.53547E+00 1.23000E-04
2.55230E+00 1.78214E-03 1782.14 2.00000E+01 2.00000E+01 2.54669E+00 1.33000E-04
2.56352E+00 1.15839E-03 1158.39 1.30000E+01 1.30000E+01 2.55792E+00 1.53000E-04
2.57475E+00 1.51482E-03 1514.82 1.70000E+01 1.70000E+01 2.56914E+00 1.66000E-04
2.58597E+00 1.78214E-03 1782.14 2.00000E+01 2.00000E+01 2.58036E+00 1.83000E-04
2.59719E+00 2.31679E-03 2316.79 2.60000E+01 2.60000E+01 2.59158E+00 2.03000E-04
2.60841E+00 1.87125E-03 1871.25 2.10000E+01 2.10000E+01 2.60281E+00 2.29000E-04
2.61964E+00 2.94054E-03 2940.54 3.30000E+01 3.30000E+01 2.61403E+00 2.50000E-04
2.63086E+00 2.85143E-03 2851.43 3.20000E+01 3.20000E+01 2.62525E+00 2.83000E-04
2.64208E+00 3.29696E-03 3296.96 3.70000E+01 3.70000E+01 2.63647E+00 3.15000E-04
2.65330E+00 2.40589E-03 2405.89 2.70000E+01 2.70000E+01 2.64770E+00 3.52000E-04
2.66453E+00 2.58411E-03 2584.11 2.90000E+01 2.90000E+01 2.65892E+00 3.79000E-04
2.67575E+00 5.16821E-03 5168.21 5.80000E+01 5.80000E+01 2.67014E+00 4.08000E-04
2.68697E+00 4.09893E-03 4098.93 4.60000E+01 4.60000E+01 2.68136E+00 4.66000E-04
2.69819E+00 5.34643E-03 5346.43 6.00000E+01 6.00000E+01 2.69259E+00 5.12000E-04
2.70941E+00 4.09893E-03 4098.93 4.60000E+01 4.60000E+01 2.70381E+00 5.72000E-04
2.72064E+00 5.61375E-03 5613.75 6.30000E+01 6.30000E+01 2.71503E+00 6.18000E-04
2.73186E+00 8.10875E-03 8108.75 9.10000E+01 9.10000E+01 2.72625E+00 6.81000E-04
2.74308E+00 6.50482E-03 6504.82 7.30000E+01 7.30000E+01 2.73747E+00 7.72000E-04
2.75430E+00 7.66321E-03 7663.21 8.60000E+01 8.60000E+01 2.74870E+00 8.45000E-04
2.76553E+00 8.46518E-03 8465.18 9.50000E+01 9.50000E+01 2.75992E+00 9.31000E-04
2.77675E+00 7.93053E-03 7930.53 8.90000E+01 8.90000E+01 2.77114E+00 1.02600E-03
2.78797E+00 1.00691E-02 10069.1 1.13000E+02 1.13000E+02 2.78236E+00 1.11500E-03
2.79919E+00 1.20295E-02 12029.5 1.35000E+02 1.35000E+02 2.79359E+00 1.22800E-03
2.81042E+00 1.19404E-02 11940.4 1.34000E+02 1.34000E+02 2.80481E+00 1.36300E-03
2.82164E+00 1.37225E-02 13722.5 1.54000E+02 1.54000E+02 2.81603E+00 1.49700E-03
2.83286E+00 1.26532E-02 12653.2 1.42000E+02 1.42000E+02 2.82725E+00 1.65100E-03
2.84408E+00 1.37225E-02 13722.5 1.54000E+02 1.54000E+02 2.83848E+00 1.79300E-03
2.85531E+00 1.69304E-02 16930.4 1.90000E+02 1.90000E+02 2.84970E+00 1.94700E-03
2.86653E+00 1.86234E-02 18623.4 2.09000E+02 2.09000E+02 2.86092E+00 2.13700E-03
